codigo;descripcion;familia;rubro;subrubro;proveedor;costo;iva;ganancia;moneda;codigo barra;ubicación;stock
0;Tubo PEAD PE100 K10 Ø560 x 33,2 mm x metro (Tira x 12 mt);;;;;524532;21;35;$;;;
0;Tubo PEAD PE100 K10 Ø630 x 37,4 mm x metro (Tira x 12 mt);;;;;664637;21;35;$;;;
0;Tubo PEAD PE100 K10 Ø710 x 42,1 mm x metro (Tira x 12 mt);;;;;843308;21;35;$;;;
0;Tubo PEAD PE100 K10 Ø800 x 47,4 mm x metro (tira x 12mt);;;;;1069830;21;35;$;;;
0;Tubo PEAD PE100 K10 Ø900 x 53,3 mm x metro (tira x 12mt);;;;;1353389;21;35;$;;;
0;Tubo PEAD PE100 K10 Ø1000 x 59,3 mm x metro (tira x 12mt);;;;;1672932;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø20 x 2,0 mm x metro (Rollo x 500mts);;;;;1053;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø25 x 2 mm x metro (Rollo x 500mts);;;;;1340;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø32 x 2,4 mm x metro (Rollo x 500mts);;;;;2105;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø40 x 3 mm x metro (Rollo x 500mts);;;;;3350;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø50 x 3,7 mm x metro (Rollo x 500mts);;;;;5168;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø63 x 4,7 mm x metro (Rollo x 300mts);;;;;8230;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø75 x 5,6 mm x metro (Rollo x 200 Mt);;;;;11675;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø90 x 6,7 mm x metro (Rollo x 100 Mt);;;;;16748;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø110 x 8,1 mm x metro (Rollo x 100 Mt);;;;;24786;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø125 x 9,2 mm x metro (Tira x 12 mt);;;;;31964;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø140 x 10,3 mm x metro (Tira x 12 mt);;;;;40098;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø160 x 11,8 mm x metro (Tira x 12 mt);;;;;52444;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø180 x 13,3 mm x metro (Tira x 12 mt);;;;;66512;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø200 x 14,7 mm x metro (Tira x 12 mt);;;;;81728;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø225 x 16,6 mm x metro (Tira x 12 mt);;;;;103739;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø250 x 18,4 mm x metro (Tira x 12 mt);;;;;127760;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø280 x 20,6 mm x metro (Tira x 12 mt);;;;;160298;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø315 x 23,2 mm x metro (Tira x 12 mt);;;;;202980;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø355 x 26,10 mm x metro (Tira x 12 mt);;;;;257433;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø400 x 29,4 mm x metro (Tira x 12 mt);;;;;326720;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø450 x 33,1 mm x metro (Tira x 12 mt);;;;;413807;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø500 x 36,8 mm x metro (Tira x 12 mt);;;;;511229;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø560 x 41,2 mm x metro (Tira x 12 mt);;;;;640999;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø630 x 46,30 mm x metro (Tira x 12 mt);;;;;810483;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø710 x 52,2 mm x metro (Tira x 12 mt);;;;;1029732;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø800 x 58,8 mm x metro (tira x 12mt);;;;;1307071;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø900 x 66,2 mm x metro (tira x 12mt);;;;;1655419;21;35;$;;;
0;Tubo PEAD PE100 K12,5 Ø1000 x 72,5 mm x metro (tira x 12mt);;;;;2016590;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø20 x 2 mm x metro (Rollo x 500mts);;;;;1053;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø25 x 2,3 mm x metro (Rollo x 500mts);;;;;1531;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø32 x 2,9 mm x metro (Rollo x 500mts);;;;;2488;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø40 x 3,7 mm x metro (Rollo x 500mts);;;;;4019;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø50 x 4,6 mm x metro (Rollo x 500mts);;;;;6221;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø63 x 5,8 mm x metro (Rollo x 300mts);;;;;9953;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø75 x 6,8 mm x metro (Rollo x 200 Mt);;;;;13877;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø90 x 8,2 mm x metro (Rollo x 100 Mt);;;;;20097;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø110 x 10 mm x metro (Rollo x 100 Mt);;;;;29954;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø125 x 11,4 mm x metro (Tira x 12 mt);;;;;38854;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø140 x 12,70 mm x metro (Tira x 12 mt);;;;;48520;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø160 x 14,60 mm x metro (Tira x 12 mt);;;;;63641;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø180 x 16,40 mm x metro (Tira x 12 mt);;;;;80484;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø200 x 18,2 mm x metro (Tira x 12 mt);;;;;99241;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø225 x 20,5 mm x metro (Tira x 12 mt);;;;;125750;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø250 x 22,7 mm x metro (Tira x 12 mt);;;;;154747;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø280 x 25,4 mm x metro (Tira x 12 mt);;;;;193984;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø315 x 28,6 mm x metro (Tira x 12 mt);;;;;245662;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø355 x 32,2 mm x metro (Tira x 12 mt);;;;;311695;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø400 x 36,30 mm x metro (Tira x 12 mt);;;;;395911;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø450 x 40,90 mm x metro (Tira x 12 mt);;;;;501755;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø500 x 45,4 mm x metro (Tira x 12 mt);;;;;618988;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø560 x 50,80 mm x metro (Tira x 12 mt);;;;;775744;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø630 x 57,2 mm x metro (Tira x 12 mt);;;;;982552;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø710 x 64,5mm x metro (Tira x 12 mt);;;;;1248598;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø800 x 72,6 mm x metro (tira x 12mt);;;;;1583739;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø900 x 81,70 mm x metro (tira x 12mt);;;;;2005011;21;35;$;;;
0;Tubo PEAD PE100 K16 Ø1000 x 90,2 mm x metro (tira x 12mt);;;;;2461117;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø50 x 5,6 mm x metro (Rollo x 500mts);;;;;7465;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø63 x 7,1 mm x metro (Rollo x 300mts);;;;;11867;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø75 x 8,0 mm x metro (Rollo x 200 Mt);;;;;0;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø90 x 10,1 mm x metro (Rollo x 100 Mt);;;;;24212;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø110 x 12,3 mm x metro (Rollo x 100 Mt);;;;;36079;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø125 x 14 mm x metro (Tira x 12 mt);;;;;46606;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø140 x 15,7 mm x metro (Tira x 12 mt);;;;;58568;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø160 x 17,9 mm x metro (Tira x 12 mt);;;;;76273;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø180 x 20,1 mm x metro (Tira x 12 mt);;;;;102399;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø200 x 22,4mm x metro (Tira x 12 mt);;;;;119434;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø225 x 25,2 mm x metro (Tira x 12 mt);;;;;151015;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø250 x 27,9 mm x metro (Tira x 12 mt);;;;;185849;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø280 x 31,3 mm x metro (Tira x 12 mt);;;;;233412;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø315 x 35,2 mm x metro (Tira x 12 mt);;;;;287579;21;35;$;;;
0;Tubo PEAD PE100 K20 Ø355 x 39,7 mm x metro (Tira x 12 mt);;;;;375623;21;35;$;;;
101070100040034;Monotubo Ø 40 x 3 mm x 1 (Rollos por 500mts.);;;;;2373;21;35;$;;;
101070100110002;Monotubo Ø 40 x 2,6 mm x 1 (Rollos por 500mts.) ;;;;;2169;21;35;$;;;
101070200402003;Bitubo Ø 40 x 3 mm x 2 (Rollos por 750mts.);;;;;4745;21;35;$;;;
101070201402003;Bitubo Ø 40 x 2,6 mm x 2 (Rollos por 750mts.) ;;;;;4338;21;35;$;;;
101070300040030;Tritubo Ø 40 x 3 mm x 3 (Rollos por 500/600 );;;;;7118;21;35;$;;;
101070301040030;Tritubo Ø 40 x 2,6 mm x 3 (Rollos por 500/600mts.) ;;;;;6101;21;35;$;;;
101070400040030;Cuatritubo Ø 40 x 3 mm x 4 (Rollo x 500mts);;;;;10168;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø350 Perfil 1 x Metro;;;;;39985;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø400 Perfil 1 x Metro;;;;;44381;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø450 Perfil 1 x Metro;;;;;53257;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø500 Perfil 1 x Metro;;;;;57737;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø550 Perfil 1 x Metro;;;;;62133;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø600 Perfil 1 x Metro;;;;;71009;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø650 Perfil 1 x Metro;;;;;75490;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø700 Perfil 1 x Metro;;;;;79886;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø700 Perfil 2 x Metro;;;;;142019;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø750 Perfil 2 x Metro;;;;;150895;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø800 Perfil 2 x Metro;;;;;159771;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø850 Perfil 2 x Metro;;;;;168647;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø900 Perfil 2 x Metro;;;;;177524;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø950 Perfil 2 x Metro;;;;;185977;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1000 Perfil 2 x Metro;;;;;195276;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1100 Perfil 2 x Metro;;;;;213028;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1200 Perfil 2 x Metro;;;;;239657;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1200 Perfil 3 x Metro;;;;;351835;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1300 Perfil 3 x Metro;;;;;381084;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1400 Perfil 3 x Metro;;;;;410417;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1500 Perfil 3 x Metro;;;;;439751;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1600 Perfil 5 x Metro;;;;;559622;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1700 Perfil 5 x Metro;;;;;593943;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1800 Perfil 5,1 x Metro;;;;;693018;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1850 Perfil 5,1 x Metro;;;;;711954;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø1900 Perfil 5,1 x Metro;;;;;730890;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø2000 Perfil 5,1 x Metro;;;;;768677;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø2100 Perfil 5,1 x Metro;;;;;806464;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø2200 Perfil 5,1 x Metro;;;;;844336;21;35;$;;;
0;Tubocanal PVC Perfilado Helicoidal Ø2300 Perfil 5,1 x Metro;;;;;896494;21;35;$;;;
0;Adhesivo disolvente para Tubocanal® U7 x Litro;;;;;10875;21;35;$;;;
0;Tubo PVC Roscado MH Ø116 x 7,0 x 3  (mm / mm / mts) ;;;;;100224;21;35;$;;;
0;Tubo PVC Roscado MH Ø116 x 7,0 x 6  (mm / mm / mts) ;;;;;200448;21;35;$;;;
0;Tubo PVC Roscado MH Ø125 x 7,0 x 3  (mm / mm / mts) ;;;;;110525;21;35;$;;;
0;Tubo PVC Roscado MH Ø125 x 7,0 x 6  (mm / mm / mts) ;;;;;221050;21;35;$;;;
0;Tubo PVC Roscado MH Ø140 x 7,0 x 3  (mm / mm / mts) ;;;;;124584;21;35;$;;;
0;Tubo PVC Roscado MH Ø140 x 7,0 x 6  (mm / mm / mts) ;;;;;249168;21;35;$;;;
0;Tubo PVC Roscado MH Ø160 x 7,7 x 3  (mm / mm / mts) ;;;;;150800;21;35;$;;;
0;Tubo PVC Roscado MH Ø160 x 7,7 x 6  (mm / mm / mts) ;;;;;301600;21;35;$;;;
0;Tubo PVC Roscado MH Ø200 x 9,6 x 3  (mm / mm / mts) ;;;;;242858;21;35;$;;;
0;Tubo PVC Roscado MH Ø200 x 9,6 x 6  (mm / mm / mts) ;;;;;485715;21;35;$;;;
0;Tubo PVC Roscado MH Ø250 x 11,9 x 3  (mm / mm / mts) ;;;;;313200;21;35;$;;;
0;Tubo PVC Roscado MH Ø250 x 11,9 x 6  (mm / mm / mts);;;;;626400;21;35;$;;;
